clamato_id ra dec zspec source id gmag rmag imag tomo_flag arcsec_to_COSMOS15_photometry mstar mstar_err sfr_nuv sfr_nuv_corr sfr_nuv_corr_err
691 150.381062 2.610664 2.5601 VUDS 5110484497 24.074 23.539 23.549 0 5.199952868848643 nan nan nan nan nan
692 150.094 2.442472 2.457 VUDS 511224200 26.186 25.702 25.39 1 0.05252144566483513 20261245712.3 8560570087.12 4.01269771280453 17.230773870517396 6.202974074292649
693 150.11615 2.436111 2.516 VUDS 511225111 25.755 25.228 25.067 1 0.07836135268370842 4588921303.48 2150452907.24 5.5855846885884235 12.8876587498057 7.4368755923488505
694 150.12323 2.432025 2.42 VUDS 511225417 25.27 24.931 24.791 1 0.15091897644941216 2620192854.67 1274611133.94 4.8239628143453235 9.65776667845839 6.24523457713413
695 150.10455 2.416761 2.4709 VUDS 511227773 24.3 23.845 23.717 1 0.21969147123218358 9434977819.7 3500098448.02 12.595533929347623 31.611877545083416 15.722993949744318
696 150.13971 2.415981 2.5085 VUDS 511228185 24.83 24.611 24.481 1 0.15290892938756254 2815008070.38 1097261798.68 7.934404796604165 14.15485248489732 9.757042321321839
697 150.09682 2.383526 2.5114 VUDS 511228965 25.344 25.018 24.962 1 0.12702499283618346 2598826955.67 1165244242.65 4.963947338701815 8.643386930065542 6.10310049202871
698 150.06393 2.38628 2.5466 VUDS 511231577 25.503 25.401 25.326 1 0.17239497590417444 1997851234.78 943278942.058 3.204784733643414 5.356964376439562 4.120032453063643
699 150.07718 2.380475 2.4665 VUDS 511233051 26.525 25.548 25.347 1 0.20484931828963632 32259107813.9 11044348485.7 5.002417959736544 29.713182911605458 6.8672917802051145
700 150.08704 2.370498 2.5511 VUDS 511234222 24.974 24.683 24.505 1 0.1727234518626798 14715149188.3 6148688770.49 9.711339424848829 28.941042700029588 13.320069043112067
701 150.11432 2.36992 2.4677 VUDS 511234645 27.209 25.668 24.895 1 0.2296772347422718 13684007901.0 6297961726.69 5.679981462852811 25.35039662418106 8.58453197898482
702 150.09892 2.346936 2.5512 VUDS 511236728 25.89 25.355 25.24 1 0.16425717431313389 5028208732.04 2349222200.28 4.83888866073737 12.572504207510278 6.569949551751858
703 150.09711 2.349276 2.4662 VUDS 511236765 25.212 24.518 24.286 1 0.1518861157050391 61111963478.1 7870758207.67 21.437305787664645 25.37594240827569 27.886785554763755
704 150.13022 2.300095 2.5487 VUDS 511245061 24.816 24.52 24.518 1 0.10660511907241317 6225380650.78 2777622238.06 8.92853863953063 19.44616511834529 11.523833771670184
705 150.11507 2.299542 2.492 VUDS 511245269 25.045 24.976 24.8 1 0.1039580819666299 2153508964.67 1110698211.18 6.1649728713810745 10.018843900503681 7.80859708599423
706 150.10998 2.298704 2.5792 VUDS 511245286 25.669 25.33 25.18 1 0.1478519045401168 2551641824.65 1194043097.5 5.685357299965308 9.483931565984069 7.132304135814025
707 150.05048 2.443863 2.4676 VUDS 511247866 25.232 24.834 24.672 1 0.2890314212343696 5167525241.99 2496852268.43 7.24546747754531 15.112760005663828 9.385211822573167
708 149.91816 2.444618 2.4971 VUDS 511248278 25.155 24.72 24.73 0 0.0974864456376232 5216099373.7 2400475359.05 7.119677893682421 16.304813740084377 9.261332339759075
709 149.96322 2.436726 2.4561 VUDS 511249186 25.157 24.691 24.62 1 0.06556181141559707 12816889007.8 6178312233.33 6.872077365085605 23.171937443624525 10.001783830473013
710 149.92452 2.437742 2.5192 VUDS 511249264 24.998 24.872 24.876 0 0.1199092183965639 2457669484.83 1121156792.31 7.24482997217125 11.583906593505791 8.911136635986491
711 149.92592 2.43619 2.2546 VUDS 511249489 24.896 24.924 24.871 0 0.015970816801487875 2430471809.92 1135573355.7 4.295589137199497 7.215484196632908 5.429426858759238
712 149.97418 2.431214 2.4531 VUDS 511250152 25.444 25.329 24.944 1 0.08913396866866917 1926470546.69 868509235.076 4.293763560743757 7.9124371207348565 5.359639375947427
713 149.94805 2.390103 2.2969 VUDS 511256042 24.846 24.54 24.463 0 0.1377981143378101 6030582213.03 2847089090.49 6.7341478695930626 15.664812977896762 8.91768939529659
714 149.90339 2.377655 2.3594 VUDS 511258020 24.928 24.57 24.49 0 0.1487754903084051 2778205024.48 1448738880.39 6.830854223619954 12.129398226498669 8.765901306090015
715 149.95206 2.366308 2.4465 VUDS 511259739 25.692 25.457 25.123 1 0.055580074201731236 5692734213.48 2895033163.56 4.888998230169698 12.214523890199974 6.789356576960634
716 150.0549 2.361915 2.5183 VUDS 511260418 25.467 24.899 24.802 1 0.5988760537396692 40300188835.4 16942551061.1 12.850328436194149 49.06998673587635 16.90473144657404
717 149.9872 2.355167 2.4738 VUDS 511261584 25.458 25.074 25.103 1 0.028169872994206015 2913658309.94 1339389266.28 5.698008125944634 10.500449359443337 7.161300771895602
718 149.94554 2.347874 2.5799 VUDS 511262269 25.518 25.047 25.003 0 0.1439015662232152 877979019.36 417681158.814 4.570537485532281 6.468133525887715 5.596174172981935
719 149.97301 2.312008 2.5509 VUDS 511268457 25.42 25.038 25.158 1 0.03713827038732553 2384802850.58 1140047655.29 5.659484657328912 9.740221064985631 7.1653595354953366
720 150.08993 2.613878 2.5604 VUDS 511443858 25.304 24.969 24.855 0 0.12706217269731515 1229833374.63 646646704.898 4.680912715817384 6.699576505896938 5.659793477452732
721 150.06582 2.591538 2.4734 VUDS 511447070 26.189 25.784 25.259 0 0.23419831260385104 3407245556.55 1798612451.87 4.292873449939686 9.776742311431086 5.856532272171168
722 150.09742 2.586785 2.4405 VUDS 511448030 26.172 25.115 25.113 0 0.08108674471696921 1888004309.31 665051070.103 5.422465048702123 10.782572352814082 6.479880890733858
723 150.10342 2.572864 2.4516 VUDS 511450039 25.015 24.526 24.351 0 0.09070982381486392 16878361134.2 6778246204.98 7.609999812097488 28.12545722924634 10.449490731423142
724 150.14836 2.565235 2.367 VUDS 511451385 25.084 25.006 24.871 0 0.15858031328175104 1819260416.6 735738811.754 5.226938465479885 9.071203505072978 6.257183354867085
725 150.08121 2.562766 2.5668 VUDS 511451750 24.773 24.398 24.266 0 0.14108391861390354 630531804.536 119533634.317 9.961128887605861 12.475141031812123 10.722153255048976
726 150.11301 2.548282 2.4745 VUDS 511453930 24.329 24.267 24.308 0 0.08584056100297058 1172701791.89 349332451.823 8.964208807847362 11.533900222674399 9.969603915808083
727 150.06811 2.54213 2.1484 VUDS 511454789 24.92 24.607 24.566 0 0.058801145770598584 2520062703.48 1236034434.76 5.4925530881339295 9.869415570669874 6.960872791407939
728 150.13702 2.541276 2.1374 VUDS 511454988 24.8 24.528 24.425 0 0.1279881590961028 8297430816.82 3784319494.79 6.107377008412521 17.034568781504287 8.316407109516003
729 150.11138 2.486998 2.3291 VUDS 511462961 23.543 23.406 23.292 1 4.490478417521905 nan nan nan nan nan
730 150.07696 2.477341 2.4719 VUDS 511463719 25.264 24.763 24.608 1 0.02866849352685505 9468227010.85 4440847452.42 8.379508483079075 22.617748002367186 11.120612655083393
731 150.05081 2.615739 2.483 VUDS 511468417 24.465 24.164 24.097 0 0.28546309677570153 23031155205.9 9109238334.61 10.762491459188423 24.354475034157954 14.321964887627306
732 150.05663 2.600295 2.2437 VUDS 511470387 24.404 24.185 24.087 0 0.19468195916899686 4202796995.83 2045363608.26 8.45673798941655 15.731149835347944 10.618478745178402
733 149.97978 2.598738 2.5215 VUDS 511470534 24.909 24.536 24.355 0 0.03739177688238223 6169785863.21 2279052022.82 10.782619740294844 24.53445428027144 13.30729854986321
734 150.0584 2.590728 2.2919 VUDS 511470741 25.411 25.226 25.228 0 0.24056572032618145 1336234837.43 707169755.376 3.880585874718292 5.2803023785396555 4.739987838329319
735 150.0408 2.579106 2.3049 VUDS 511473567 25.681 24.888 24.599 0 0.13861834845276907 288835290.046 105223425.608 5.584147868529556 6.9552735939768775 6.332017799201231
736 149.93616 2.573332 2.4668 VUDS 511474409 25.694 24.983 24.776 0 0.04946467135479893 22555589958.0 10275681494.8 6.7250977894404445 29.57748743494402 10.018464278735548
737 149.96449 2.567804 2.2737 VUDS 511475044 24.889 24.477 24.187 0 0.1340801972080852 8039111136.64 3672517131.1 8.781956061446387 23.120465273391584 11.42841510938484
738 149.95205 2.563377 2.1372 VUDS 511475535 26.572 25.602 25.19 0 0.16115085566523674 349628354.848 199845895.42 2.338393788467544 3.4080039283819628 2.912164275780539
739 149.91922 2.560413 2.3182 VUDS 511476330 24.774 24.403 24.311 0 0.09796977257478988 2784027834.04 1434164050.81 7.542246252949169 13.185752998594209 9.528751083787059
740 149.97712 2.549821 2.2085 VUDS 511477799 25.312 24.906 24.962 0 0.06461842681624105 2156756188.38 1168055740.17 4.383058751518731 7.654111013796258 5.6419481473762625
741 149.89763 2.541987 2.4918 VUDS 511478770 25.072 24.609 24.558 0 0.12843026113485828 1423009480.91 431236230.813 6.872388272525977 11.363527108805028 7.97039588380307
742 149.92557 2.5372 2.2497 VUDS 511478954 24.576 24.256 24.165 0 0.2397002316910427 27515561603.2 11125602011.3 10.779276087401168 25.515901387149224 16.339896396505395
743 149.9175 2.539439 2.3737 VUDS 511479220 25.081 24.698 24.518 0 0.09883380493481908 11057754144.7 5082688141.92 9.010676371475993 27.092546610869302 12.569482304217933
744 150.05306 2.538408 2.4463 VUDS 511479277 26.64 25.788 24.99 0 0.32366179447209287 20131905259.4 5561746136.95 4.204008333893341 9.753715292435569 7.921301138355736
745 149.99281 2.537338 2.4565 VUDS 511479569 25.201 24.884 24.736 0 0.08344090193376354 22425887582.7 10819159703.2 6.760500963772621 25.902726417379718 9.402168951219714
746 149.94543 2.532394 2.2448 VUDS 511480113 24.631 24.401 24.346 0 0.08929280568565942 3431357526.34 1655314675.08 7.23465195142578 14.161148044597503 9.182924012108288
747 149.90645 2.489667 2.5839 VUDS 511486468 24.819 24.75 24.929 0 0.31775578682914396 1630799561.65 793264488.522 6.628601179517169 8.757183169022632 7.983755146101338
748 150.03717 2.485943 2.4651 VUDS 511487071 25.108 24.785 24.677 1 0.0702904122347139 5795383919.59 2771973015.27 6.480354138756736 15.212200956501718 8.483153338258766
749 150.04667 2.478757 2.4675 VUDS 511488086 25.335 24.861 24.647 1 0.15179279089395148 3824871980.2 1885901697.11 6.548468837388376 13.821094519723497 8.428812498006028
750 149.96493 2.475728 2.4597 VUDS 511488585 25.866 25.339 25.153 1 0.11614736181535164 3471617331.78 1768871790.02 4.852618787821338 10.71337962098155 6.493837138396321
751 149.90814 2.46149 2.2393 VUDS 511490208 24.583 24.394 24.2 0 0.1828201917861225 4175443614.76 1940957784.27 10.379133639490346 19.13041961008949 12.698821708998967
752 149.88735 2.542231 2.4207 VUDS 511503151 24.548 24.088 24.0 0 0.0869884322736774 13463592705.9 5565280331.15 11.848111522128745 31.784887051063706 15.323015848580498
753 150.06424 2.644166 2.0883 VUDS 511683768 24.945 25.031 25.075 0 0.21661689478643575 1086174091.71 623884288.153 4.07609550418671 5.377477945880336 4.9137306689895075
754 150.11651 2.638683 2.1615 VUDS 511683823 25.232 25.14 24.777 0 0.18931887243580475 4962407530.34 2616234032.75 5.706996922441485 13.267445351939868 7.7274623429433005
755 150.12853 2.629675 2.5153 VUDS 511686075 25.085 24.778 24.683 0 0.07584970433492495 4448410023.8 1951428470.83 6.79327654823006 14.71301661539917 8.708125675073745
756 150.05291 2.664202 2.2689 VUDS 511705662 25.069 24.978 25.065 0 0.14981954164591613 2794962656.32 1420169598.89 5.084020454377698 8.924626875938149 6.492443716789675
757 149.96006 2.648682 2.4061 VUDS 511707852 24.172 23.996 23.875 0 0.11192239835090435 15154089301.4 7216012286.75 12.491160193193734 26.197764020063797 17.138561038168984
758 149.95767 2.648351 2.3095 VUDS 511707854 25.479 25.134 24.864 0 0.28315376912928236 552551926.912 232166547.734 6.221980318358902 7.964561410087136 7.275229364824557
759 149.95593 2.647068 2.2504 VUDS 511708216 24.83 24.783 24.781 0 0.11728053364264174 1747043763.46 943187665.876 4.765057012971675 6.806321957783325 5.84719026589323
760 149.98529 2.639631 2.2324 VUDS 511709307 25.09 24.715 24.582 0 0.031193482164987102 6815754398.31 3024930133.68 7.331318967237147 18.64810560257929 9.581829520583119
761 149.89623 2.627355 2.3058 VUDS 511710856 25.756 25.436 25.191 0 1.070808121525368 37327421381.6 14225850390.1 29.695709829036225 85.75886665178199 42.15300502779734
762 150.400169 1.955848 2.2833 VUDS 5120496674 24.9 24.635 24.717 0 0.04112176637558335 1840778687.57 942469498.146 5.156930461159385 7.555312002865894 6.35582069496759
763 150.211493 1.945019 2.3348 VUDS 5120546616 25.453 25.298 25.249 0 0.03948091580029233 1762077946.11 899751037.259 3.8193157416792913 6.122636744346534 4.85077181919973
764 150.326908 2.094127 2.2825 VUDS 5120745673 23.956 23.442 23.387 0 0.267472553802817 167509339962.0 56358345861.8 101.79388669655815 157.20716064138662 164.4440769464367
765 150.338628 2.077568 2.5447 VUDS 5120746915 25.682 24.914 24.719 0 0.07908138024073097 29492150156.7 12233752645.1 7.791275618921407 32.742422696004596 11.22321714723834
766 150.256677 1.992786 2.1078 VUDS 5120760967 24.878 24.517 24.43 0 0.048791651268727546 1619840773.77 748217328.149 7.191684699767969 11.414320767557173 8.810312728083291
767 150.251781 1.981743 2.014 VUDS 5120762672 24.914 24.748 24.74 0 0.0578291590599124 1295076116.37 741052807.921 4.148968490249224 5.776523536469601 4.918652206008796
768 150.381335 1.976723 2.4045 VUDS 5120763450 25.311 25.082 24.969 0 0.158013367078455 1366623733.73 652998972.162 4.5752953638907625 7.089870080689035 5.61479768552259
769 150.317744 1.966848 2.3762 VUDS 5120764906 25.755 25.374 25.244 0 0.01968054741934203 3941378312.34 2001524879.46 4.771864442051535 10.45429291862931 6.474830631393883
770 150.226341 2.107506 2.1964 VUDS 5120768934 25.158 24.715 24.692 0 0.08838895526709771 1954652243.93 755737871.577 5.173413287664318 10.056365052712083 6.3030684553965735
771 150.184441 2.106662 2.3126 VUDS 5120769021 25.401 24.848 24.669 0 0.1214746791626553 2226443850.37 847653086.534 5.411407589401368 10.977509191650098 6.553689757237899
772 150.203659 2.121047 2.1366 VUDS 5120791186 26.385 -99.9 25.652 0 3.559114696373225 nan nan nan nan nan
773 150.245046 2.158042 2.3533 VUDS 5120988812 25.171 24.957 24.867 1 0.05179697723308965 4778170271.51 2430034354.06 4.998192523096571 10.477479375241673 6.797681518120257
774 150.325595 2.142214 2.3233 VUDS 5120991340 25.027 24.525 24.666 0 0.0560033862897534 2053788060.08 855095401.416 5.2215334567589196 9.497430694974934 6.340558828476947
775 150.1466 2.271857 2.5595 VUDS 5120996922 25.307 25.128 24.642 1 0.15343317249036648 2249995138.7 965381757.23 7.0213417912029605 12.141259326078366 8.719475582042366
776 150.324844 2.398758 2.4917 VUDS 5121205401 25.152 24.645 24.444 1 0.05967822823076971 1863545038.63 582402595.977 7.160350099466365 12.064327892656864 8.214629978837289
777 150.236514 2.348708 2.5124 VUDS 5121212989 25.599 25.198 24.942 1 0.15575527201584383 48243253393.0 18794915414.0 9.749842643998997 48.07218695259088 15.055551119488067
778 150.353893 2.319419 2.4989 VUDS 5121217641 25.488 25.18 24.931 1 0.14940911962495443 2600590794.29 1148746809.37 5.2363721120923445 10.490403836325042 6.5497252541378685
779 150.359796 2.314882 2.4804 VUDS 5121218289 24.039 23.795 23.719 1 0.11943557907975458 8129554040.75 1447789407.05 25.292160272165987 50.03048917469583 27.708044662397796
780 150.386158 2.306749 2.1917 VUDS 5121219598 24.665 24.821 24.743 1 0.031644495669341945 1765966716.37 1003248539.79 4.5163134572615435 6.951555445881423 5.655728150407733
781 150.398652 2.595688 2.3942 VUDS 5121398854 25.041 24.782 24.777 0 0.03597539155580106 2363695102.58 1251074810.2 5.182467302417492 8.882253772878384 6.658861188217792
782 150.327791 2.566786 2.4666 VUDS 5121427451 25.161 25.029 24.848 0 0.14488294767635976 1054388079.24 437113172.368 6.303117054318273 9.111013037745536 7.4479037997885
783 150.381238 2.561586 2.3735 VUDS 5121428109 24.817 24.614 24.51 0 0.04840286697510398 2348234367.48 1187298653.72 5.905722632323539 9.62666270309711 7.387356072440815
784 150.147214 2.591111 2.4803 VUDS 5121446436 24.917 24.546 24.429 0 0.07162178832397008 4434421006.55 1630323287.97 7.576501800855777 16.255692045667285 9.218807372922495
785 150.378421 2.653405 2.4758 VUDS 5121658229 25.146 25.118 24.844 0 0.13277033945408692 1324042741.67 645370839.813 5.528960912716479 7.885774138035492 6.672962067346623
786 150.385653 2.634293 2.3768 VUDS 5121661078 25.309 24.901 24.938 0 0.03924090800899002 2312260529.1 937978234.966 5.298175388348856 9.711540278337868 6.402358954701026
787 150.2178208 1.9693472 2.2088 VUDS 5150000862 -99.0 -99.0 -99.0 0 0.20602193185618076 113785557826.0 27947378757.2 43.14218346575363 230.85027213562702 57.166996483415566
788 150.166068 1.965166 2.263 VUDS 5170042625 24.726 24.241 24.099 0 0.08550976762993479 25630410245.6 11217085231.0 9.579712857028532 37.80520753593783 13.227450284927817
789 150.179867 1.992502 2.1961 VUDS 5170046899 25.298 25.007 25.084 0 0.050690864503642824 4894046172.79 2311527116.01 4.407826907336885 10.502525856069294 5.9266041626134225
790 150.189401 2.018055 2.2266 VUDS 5170051362 25.428 25.024 24.79 0 0.06100892277996524 9160114959.12 4206913564.04 5.337701326798736 16.52072785530256 7.569986297339479
791 150.326503 2.037296 2.1975 VUDS 5170054565 25.805 25.505 25.201 0 0.0728640662315195 1643886731.14 912272288.302 3.1225759757985037 5.8322104802251085 4.074501601984524
792 150.212113 2.040089 2.1102 VUDS 5170055021 24.977 24.687 24.451 0 0.03610644988257749 6885429264.67 3384051992.14 6.508534280212285 16.77853793164209 8.883052360026248
793 149.824233 2.068637 2.2196 VUDS 5170060148 24.216 24.051 24.005 0 0.2817322635093084 2994112225.59 1203808794.79 8.548596112063583 14.334935702360905 10.083412239170444
794 150.178656 2.069245 2.2232 VUDS 5170060255 24.849 24.791 24.892 0 0.24669230685916926 797297023.476 396152734.028 5.579992343237416 6.6869525461452 6.411259552157728
795 149.809911 2.081656 2.1938 VUDS 5170062533 23.645 23.328 23.212 0 0.0671984404825105 18752438553.4 5056563501.18 21.31955441684226 55.518499211925004 25.026340933063825
796 150.377382 2.124922 2.2347 VUDS 5170070593 24.227 23.941 23.852 0 0.010193928625836571 8480417024.4 3695623853.23 12.647730329957005 28.74118033531163 16.465151074897438
797 150.374588 2.129786 2.5717 VUDS 5170071549 -99.0 -99.0 -99.0 0 0.30135244335955697 4667226820.68 2302112927.84 5.835944335527997 12.321594389721273 7.7960712771771155
798 149.729827 2.144354 2.4167 VUDS 5170074337 26.0 25.241 24.33 0 0.13558656674296263 1874505112.2 974978333.746 6.111135185541418 12.434573545078637 7.46897650398185
799 149.872659 2.285739 2.3505 VUDS 5170099062 24.846 24.495 24.396 0 0.2193256592333722 4592086421.1 2244404120.53 7.352559823750807 15.098226580206576 9.384060112020471
800 149.825264 2.293638 2.4354 VUDS 5170100445 -99.0 -99.0 -99.0 0 0.8590326774023801 2382517785.65 238749907.645 35.71161480811921 49.473241975233364 36.29840422166258
801 150.193962 2.471016 2.4009 VUDS 5170131678 24.794 24.57 24.395 1 0.05087688664989663 5589859674.46 2835014492.13 7.3415519653180805 15.410134959472682 9.466596771642866
802 150.234281 2.592936 2.5343 VUDS 5170152410 24.933 24.656 24.488 0 5.067356702724684 nan nan nan nan nan
803 149.734238 2.51474 2.0668 zDeep 1507293 25.06 24.879 24.679 0 0.13194955002411424 29155736863.9 14411766863.9 26.265509870841978 61.3582252236358 35.830253482387796
804 149.738663 2.310203 2.2386 zDeep 1292629 23.684 23.409 23.229 0 0.06592105690705893 8715408468.56 2217455677.78 19.00301816268678 40.243556700219145 21.4943085428165
805 149.739014 2.489091 2.2717 zDeep 1511295 25.461 25.195 24.989 0 0.03688302151806905 3575407106.55 1455196100.76 3.6777007510538886 7.9283938068201865 4.783676921585527
806 149.740479 2.309203 2.1045 zDeep 1292750 23.921 23.584 23.307 0 0.18551320628287427 27976560150.4 8216500818.21 15.171230572528964 61.38742802512612 18.960827660957573
807 149.741821 2.585196 2.4167 zDeep 1497151 25.015 24.52 23.768 0 0.07383004829159621 453030804427.0 71020830967.8 15.517140907343208 48.6112508201468 24.402389187690574
808 149.742676 2.207033 2.5691 zDeep 1056880 24.512 24.558 24.411 0 0.12974752904870118 1214045523.38 514987623.203 7.259996609276768 9.18721249388219 8.392420770688563
809 149.745834 2.163604 2.4215 zDeep 1063399 24.106 23.656 23.538 0 0.1875642574513405 9973928800.25 4447418708.94 17.72449476258477 35.6314556013816 22.262586975957692
810 149.746368 2.084513 2.1934 zDeep 822207 22.449 22.148 22.057 0 0.20032608330152957 47485570197.6 12306457563.4 63.22675733189325 161.61427838499574 75.92753416157699
811 149.751007 2.465561 2.4259 zDeep 1514530 -99.0 -99.0 -99.0 0 0.17181863193749788 18271679904.1 6929440650.3 15.816366947498652 48.20476455136549 20.312554063122768
812 149.75592 2.149231 2.4148 zDeep 1065794 -99.0 -99.0 -99.0 0 0.28523134936986694 14859472684.7 5966729688.99 22.831035216795172 50.438091798920624 28.223496383605493
813 149.756439 2.531934 2.2638 zDeep 1504704 24.202 23.901 23.836 0 0.0869884322736774 9640334312.75 3910509072.46 11.711853743824506 27.032257878313956 14.608562245360542
814 149.757202 1.950291 2.337 zDeep 595206 24.28 24.098 24.044 0 0.072278280403053 4220202416.03 2009540084.84 10.14922283091776 17.25852191814594 12.539175993658752
815 149.759781 2.380625 2.093 zDeep 1282222 24.248 24.028 23.802 0 0.17176364117534773 13057235549.9 5140808793.71 10.295475108030365 27.399259296077986 13.14993168554528
816 149.763214 2.484049 2.4317 zDeep 1512003 24.297 23.763 23.801 0 0.13783238821331534 15241963133.2 6632988207.49 14.625807891267366 36.027823255699474 18.687928985896672
817 149.768021 1.993501 2.198 zDeep 835336 24.979 24.709 24.701 0 0.12174656527549019 2063006451.26 1099054211.54 4.683832848540935 7.800302511194722 5.916799699068176
818 149.775681 2.363593 2.0911 zDeep 1284822 24.03 23.8 23.792 0 0.17005010745942192 3954442012.28 1988982515.68 10.908045148730737 17.634028464239695 13.270745072579249
819 149.78273 2.319085 2.5375 zDeep 1291136 24.744 24.637 24.428 0 0.07967643287746921 3583337628.72 1715380167.31 9.550306955701313 14.08962703544258 11.447800457271699
820 149.78801 2.366391 2.092 zDeep 1284284 24.142 23.913 23.844 0 0.08411746086204984 4499999291.14 1930254582.94 9.30698822671419 17.811833055794796 11.405374258709704
821 149.790131 2.300397 2.1993 zDeep 1293890 23.982 23.607 23.469 0 0.10691482540392866 60667957180.3 21956928617.9 22.90510083248802 93.6252113114265 31.64934344890935
822 149.799637 2.054771 2.3701 zDeep 826676 24.056 23.703 23.615 0 0.028169872994206015 12718742461.2 3916575231.68 15.058976321646645 41.19573643980196 18.226826451511787
823 149.809097 2.263069 2.4505 zDeep 1048542 -99.0 -99.0 -99.0 0 0.4224921986111473 43939345441.7 7162763939.03 89.43278717477719 204.93416837034093 97.1760488634525
824 149.809219 2.303258 2.1884 zDeep 1293670 24.317 24.311 24.092 0 0.06934324116096481 3050665219.14 1471683355.2 7.704181209037517 13.039019879751436 9.467747189344065
825 149.810181 2.119593 2.3633 zDeep 816971 24.244 23.707 23.54 0 0.0583981174036098 19602344601.2 6409231304.11 16.08307406493153 52.57462586035349 20.33747392102332
826 149.81189 2.358407 2.2429 zDeep 1285450 22.596 22.422 22.328 0 0.33754906134657187 16233565123.3 2746902486.96 47.649409756917905 88.625192152295 50.983391397834936
827 149.812759 2.369948 2.4649 zDeep 1283674 24.112 24.006 23.885 0 0.21236671697714343 8762007870.36 1986783148.96 40.18719659418949 66.99101831319173 44.18910264209394
828 149.814484 2.223505 2.002 zDeep 1054287 24.5 24.373 24.229 0 0.05642352260864902 5970673371.26 2724518628.47 7.235278760999938 13.512512652914005 8.912580250553107
829 149.816345 1.979491 2.5458 zDeep 837889 -99.0 -99.0 -99.0 0 0.19721306347835243 34434807279.7 11666156139.9 15.343255468333991 66.84672025918006 21.64320919656319
830 149.818954 2.57724 2.065 zDeep 1498325 24.87 24.597 24.679 0 0.03058178587750982 3572750745.81 1786769904.92 4.678933931144013 8.749469337220722 6.315051201959991
831 149.819016 2.554702 2.5049 zDeep 1501320 24.328 24.102 24.014 0 0.04558863473030354 2696942923.26 751013550.849 11.020928961725112 18.087552588349734 12.445428027802308
832 149.820221 2.492288 2.4956 zDeep 1510786 24.351 23.793 23.569 0 0.03394885733931321 22901372497.6 7849374572.8 18.096489456487042 60.36178275109289 23.708928801875533
833 149.820328 2.481255 2.1785 zDeep 1512383 23.581 23.33 23.242 0 0.0787221896773699 9457149545.13 4011579177.67 20.86747425409724 40.84329550348113 25.230932259469274
834 149.820633 2.604273 2.0855 zDeep 1494092 24.496 24.276 24.163 0 0.04258884480396793 3724566490.77 1932529894.54 7.408794533954498 14.126970382963002 9.408893507412131
835 149.822342 2.428408 2.3918 zDeep 1275599 24.585 24.156 24.105 0 0.0671984404825105 4453591103.19 2012894697.43 9.717510934955373 17.54679166045612 11.782642549231722
836 149.827957 2.185632 2.1356 zDeep 1060076 23.936 23.787 23.693 0 0.1287975202807363 6697384221.93 2868854983.37 11.996958435310598 22.109440658944223 14.50085002717673
837 149.828491 2.343207 2.498 zDeep 1287899 24.533 24.327 24.307 0 0.08785293482809903 2548755928.1 885064011.159 10.11384677942544 15.97878519330382 11.646123251577105
838 149.828918 2.352138 2.0234 zDeep 1286434 23.48 23.399 23.358 0 0.008131941878121185 3931654534.3 1929545498.04 14.58855909243632 20.847871958644525 17.02634560801252
839 149.833344 2.380846 2.4145 zDeep 1279037 24.846 24.398 24.124 0 0.04225480949130919 398384728.807 100227414.896 8.29607592509524 9.700765019152223 8.989929836809273
840 149.83429 2.410753 2.2465 zDeep 1276206 24.713 24.567 24.384 0 0.08725950937910178 2858492677.83 1225211363.94 7.981615825770458 13.613821751624423 9.6137381004032
841 149.836594 1.996264 2.5496 zDeep 834965 24.612 24.069 23.987 0 0.17162608718421624 10197369023.3 3628626309.69 12.802983840420687 33.197485567239404 16.357701312321982
842 149.837433 2.321982 2.503 zDeep 1290662 24.098 24.104 24.094 0 0.09200241993975275 2811338091.99 1211978079.77 11.26626133965183 15.84165239609843 13.314997041705947
843 149.839157 1.946491 2.188 zDeep 595457 24.458 24.155 23.987 0 0.006147170253011478 6622438967.0 2583770349.69 8.563017997656793 20.033656087980482 10.577427618969404
844 149.839478 1.998258 2.546 zDeep 834939 24.242 24.032 24.066 0 0.14198499597056485 3984725098.67 1524070147.13 12.791283312510886 21.389053738776955 15.706099971120038
845 149.840607 2.412902 2.4869 zDeep 1277873 24.22 23.817 23.698 0 0.1930495304717854 21929936246.3 7251510935.64 17.621269587646626 56.468299591625076 22.32911043571559
846 149.842453 1.983135 2.508 zDeep 837534 24.522 24.161 24.134 0 0.2608928869149219 3636200143.54 931791060.823 11.443745913330263 22.011433376145884 13.060219112098968
847 149.843521 2.09454 2.2141 zDeep 820737 24.727 24.554 24.287 0 0.19224040333106532 5230240949.97 2031377977.35 6.861947026607523 15.101843172331051 8.509715630833082
848 149.843887 2.05336 2.4437 zDeep 827032 24.24 24.201 24.28 0 0.09777672850037751 2387707285.23 973432632.052 9.427863501859248 13.157364105755812 10.858405462487145
849 149.844025 2.155147 2.2827 zDeep 1064600 23.737 23.532 23.2 0 0.11663435498610498 6352102610.08 1230943777.8 21.69857429173867 43.24427547165285 24.047094101128785
850 149.846695 2.482139 2.207 zDeep 1511845 24.009 23.826 23.826 0 0.08338427423675322 5463395726.75 2733523181.73 15.068658533752764 23.769827630355067 17.56431977575097
851 149.846771 2.372437 2.4528 zDeep 1282992 24.823 24.625 24.566 0 0.03504426228192084 1027078039.48 493899142.636 4.964969877938678 6.5179464585673195 5.860801312985868
